date,reviewer,text,stars,company
2020-11-12T11:31:04.000Z,Hilke Bock,"Eingentlich würde ich den Oneline Shop gern weiter nutzen, denn die Klamottem sind top.Da ich aber schon seit Wochen auf eine Rückerstattung warte, bestelle ich lieber bei kundenfreundlicheren Shops.Ich kann es mir einfach nicht leistenso lange auf mein Geld zu warten.",1,/h-m.com?languages=de
2020-11-03T16:51:06.000Z,Verärgerter Kunde,"Seit über 2 Woche warte ich auf meine Bestellung. Zig Mal beim Kundenservice angerufen. Jedesmal konnten die mir nicht weiterhelfen, weil entweder deren Systeme permanent spinnen, abstürzen und nicht funktionieren!!! Ich werde nie wieder bei h&m bestellen! NIE WIEDER!",1,/h-m.com?languages=de
2020-10-29T08:07:18.000Z,MARTIN PICHLER,"Die ganze Abwicklung des KUNDENSERVICE ist leider nicht userfreundlich. Chat sehr begrenzt. Persönliche Mitarbeiter - falsche Informationen. Paket wurde an H und M zurück gesendet, laut Bestätigungsmail war die Adresse jedoch richtig. Einzige Möglichkeit war noch Mal im ONLINESHOP bestellen. KOSTET NUR VIEL ZEIT. Sehr ärgerlich.",1,/h-m.com?languages=de
2020-09-22T15:36:03.000Z,M.Brucka,"Ich bin seit Jahren Kunde bei H&M und immer zufrieden gewesen.Nun werden sich unsere Wege definitiv trennen. Wer mich als Kunde nicht im Laden haben will (brauche Grosse Grösse), der braucht auch mein gutes Geld nicht im Online Shop.Wurde man in der Vergangenheit schon in die letzte Ecke der Läden verbannt,zum Teil im hintersten Eck der Kinderabteilung,so wird man nun ganz aus den Läden raus geschmissen,passt anscheinend nicht zum Image.So etwas geht gar nicht,ich schäme mich für die Geschäftsleitung von H&M.",1,/h-m.com?languages=de
2020-09-18T09:05:18.000Z,Christine Zurek,"Nicht nur das ich nicht mehr bestellen kann seit Klarna (es kommt keine Nachricht warum), beim Support wird einem frech gesagt ""nur Kunden die nicht in der Lage sind sich ordentlich um ihre FInanzen zu kümmern werden nicht akzeptiert""  - das bei fast 100% Schufa und keinerlei offenen Rechnungen. Dann wird man angemeckert und es wird aufgelegt. Nie wieder H&M! Ich habe mehrere Tausend Euro ausgegeben für mich und meine Familie auf H&M, aber das reicht jetzt. Sowas unglaublich unfreundliches ist mir noch NIE passiert!",1,/h-m.com?languages=de
2020-09-04T19:33:42.000Z,Kunde,"Keine Ahnung, welche Probleme sich die schlechten Bewerter hier ausdenken. Ich habe noch nie schlechte Erfahrungen mit dem H&M Onlineshop gemacht. Und ich bestelle dort seit Jahren. Auch mit der neuen Klarna Bezahlweise ist alles übersichtlicher. Und der Kundenservice war und ist immer sehr freundlich und hilfsbereit. Es ist mir völlig unverständlich, wie es zu den vielen negativen Bewertungen kommt.",5,/h-m.com?languages=de
2020-09-04T16:21:23.000Z,Diana Könitz,"Auch ich war ein treuer Kunde bei H&M. Leider wird man jetzt diskriminiert, man darf als plus size Mensch diese Geschäfte nicht mehr betreten.Ich werde auch nichts mehr online bestellen, da man ja nie genau weiss, ob die Größe gerade passt. ( Musste immer mindestens 2 Größen probieren)Natürlich geht ja dann auch das Geschäft für die Herren- und Kinderkleidung verloren, die ich dort auch erworben habe.Schade h&m- „super“ Entscheidung in die falsche Richtung.",1,/h-m.com?languages=de
2020-09-04T07:41:00.000Z,RK Rooky,"Wie kann man so bescheuert sein und die Kunden einfach zu diskriminieren, wer sind Sie zu entscheiden ob man rein darf oder nicht Nie wider bei euch ihr seit einfach für die letze Schublade",1,/h-m.com?languages=de
2020-08-28T05:30:47.000Z,Heikel Albin,"Gestern war ich in unserer Stadt bei H&M und es gab keine Abteilung mehr für plus size !!! Die Verkäuferin hat dann gesagt das plus size Bekleidung aus den Geschäften rausgeht und man diese dann nur noch online bestellen kann . Sollen sie doch gleich ihre Geschäfte schließen , ich finde das unmöglich von H&M . Ich werde dort auch nicht online bestellen . Der Laden ist für mich gestorben .",1,/h-m.com?languages=de
2020-08-26T13:03:08.000Z,Moni Ahrens-Fischer,"Ich kann nur dringend davon abraten, bei H & M online etwas zu bestellen, wenn man Ware zurück senden muss. H & M verweigert mir, meine Rückerstattungen zurück zu zahlen und verweist mich ständig an Klarna. Klarna sagt, H & M ist zuständig.So etwas kundenunfreundliches habe ich noch nie erlebt. Vorsicht daher bei Online-Bestellungen!!!!",1,/h-m.com?languages=de
